Source,Target,Type,Id
GDSC001790020200.txt,Chicago Clements,location,1
GDSC001790020200.txt,Sunflower County,location,1
GDSC001790020200.txt,Roosevelt Street,location,2
GDSC001790020200.txt,Palo Alto Burke,location,1
GDSC001790020200.txt,Cleveland Hale,location,1
GDSC001790020200.txt,Baltimore MASSACHUSETTS Atkins,location,1
GDSC001790020200.txt,Los Angeles,location,5
GDSC001790020200.txt,Detroit Beil,location,1
GDSC001790020200.txt,Des Moines KANSAS Davis,location,1
GDSC001790020200.txt,South Bend Walton,location,1
GDSC001790020200.txt,N.Y. Beetles,location,1
GDSC001790020200.txt,ALABAMA Blllingalfy,location,1
GDSC001790020200.txt,ajre McClain,location,1
GDSC001790020200.txt,Walker Street Indianola,location,1
GDSC001790020200.txt,Palo Alto Avant,location,1
GDSC001790020200.txt,South Bend Chavis,location,1
GDSC001790020200.txt,Chicago Clark,location,1
GDSC001790020200.txt,New Haven Comer,location,1
GDSC001790020200.txt,Richmond Malone,location,1
GDSC001790020200.txt,Belzoni,location,1
GDSC001790020200.txt,Newark Makle,location,1
GDSC001790020200.txt,Hollandale,location,1
GDSC001790020200.txt,Tulsa Porter,location,1
GDSC001790020200.txt,Sumter Jaues,location,1
GDSC001790020200.txt,Pontiac Cain,location,1
GDSC001790020200.txt,Lancaster Richardson,location,1
GDSC001790020200.txt,Chicago Harvey,location,1
GDSC001790020200.txt,Detroit Jeffries,location,1
GDSC001790020200.txt,Newark Wallace,location,1
GDSC001790020200.txt,Indianola,location,21
GDSC001790020200.txt,Montclair Heningburg,location,1
GDSC001790020200.txt,Newark Klchelberger,location,1
GDSC001790020200.txt,Detroit Torando,location,1
GDSC001790020200.txt,Lake Oswego Hill,location,1
GDSC001790020200.txt,Baltimore Crosby,location,1
GDSC001790020200.txt,St. Louis Bluford,location,1
GDSC001790020200.txt,Trenton Sullivan,location,1
GDSC001790020200.txt,Tacoma Tanner,location,1
GDSC001790020200.txt,Weber Street Ruleville,location,1
GDSC001790020200.txt,Newark McGee,location,1
GDSC001790020200.txt,South Delta Street Greenville,location,1
GDSC001790020200.txt,Detroit Loclce,location,1
GDSC001790020200.txt,Pittsburg PENN,location,1
GDSC001790020200.txt,Louisville Summers,location,1
GDSC001790020200.txt,Newark Green,location,1
GDSC001790020200.txt,Detroit Lewis,location,1
GDSC001790020200.txt,Greenville,location,3
GDSC001790020200.txt,Des Moines Thomas,location,1
GDSC001790020200.txt,Canton,location,2
GDSC001790020200.txt,Newark Kelsey,location,1
GDSC001790020200.txt,Detroit Gulatt,location,1
GDSC001790020200.txt,Minneapolis Glover,location,1
GDSC001790020200.txt,Broadway Street Drew,location,1
GDSC001790020200.txt,N.Y. Cumberbatch,location,1
GDSC001790020200.txt,Chicago Walls,location,1
GDSC001790020200.txt,Youngstown Hill,location,1
GDSC001790020200.txt,Detroit Slmuel,location,1
GDSC001790020200.txt,Teaneck Butts,location,1
GDSC001790020200.txt,Chicago Stepn,location,1
GDSC001790020200.txt,Boston Caldwell,location,1
GDSC001790020200.txt,Prathia Hall,location,1
GDSC001790020200.txt,Springfield Haynes,location,1
GDSC001790020200.txt,Inverness,location,11
GDSC001790020200.txt,Lancaster Scott,location,1
GDSC001790020200.txt,Clarksville Sugg,location,1
GDSC001790020200.txt,Detroit Green,location,1
GDSC001790020200.txt,Lake Charles Gaines,location,1
GDSC001790020200.txt,California,location,3
GDSC001790020200.txt,Jamaica Plain Siabul,location,1
GDSC001790020200.txt,Hollywood Greene,location,1
GDSC001790020200.txt,Detroit Slaton,location,1
GDSC001790020200.txt,N.Y. Potts,location,1
GDSC001790020200.txt,South Bend Winston,location,1
GDSC001790020200.txt,Brooklyn Watson,location,1
GDSC001790020200.txt,Omaha Wells,location,1
GDSC001790020200.txt,Fourth Street Clarksdale,location,1
GDSC001790020200.txt,Grey Street Indianola,location,1
GDSC001790020200.txt,Flora,location,1
GDSC001790020200.txt,Des Moines Glanton,location,1
GDSC001790020200.txt,Newark Bowser,location,1
GDSC001790020200.txt,Kennedy,location,1
GDSC001790020200.txt,South Bend INDIANA,location,1
GDSC001790020200.txt,Atty. Florence,location,1
GDSC001790020200.txt,Baltimore Walden,location,1
GDSC001790020200.txt,West Chester Hancock,location,1
GDSC001790020200.txt,Columbia Finney,location,1
GDSC001790020200.txt,Philadelphia,location,10
GDSC001790020200.txt,Belzonia,location,1
GDSC001790020200.txt,Livingston,location,1
GDSC001790020200.txt,Kansas City Lewie,location,1
GDSC001790020200.txt,Orangeburg Jackson,location,1
GDSC001790020200.txt,Charleston,location,2
GDSC001790020200.txt,N.Y. Wingate,location,1
GDSC001790020200.txt,Detroit Parks,location,1
GDSC001790020200.txt,Des Moines Harper,location,1
GDSC001790020200.txt,Chicago Bluford,location,1
GDSC001790020200.txt,Des Moines Clanton,location,1
GDSC001790020200.txt,Trilby Street,location,1
GDSC001790020200.txt,N.Y. Strickland,location,1
GDSC001790020200.txt,Pontiac Ealy,location,1
GDSC001790020200.txt,Issaquena County,location,1
GDSC001790020200.txt,Ruleville,location,4
GDSC001790020200.txt,Grenada Evers,location,1
GDSC001790020200.txt,Detroit Godley,location,1
GDSC001790020200.txt,San Francisco Vaughn,location,1
GDSC001790020200.txt,Cambria Hts,location,1
GDSC001790020200.txt,Memphis TEXAS Falls,location,1
GDSC001790020200.txt,Pontiac Willoughby,location,1
GDSC001790020200.txt,N.Y. Patterson,location,1
GDSC001790020200.txt,St. Louis DeGraffenreid,location,1
GDSC001790020200.txt,Cleveland OKLAHOMA Hill,location,1
GDSC001790020200.txt,Cleveland,location,2
GDSC001790020200.txt,Hollywood McClelland,location,1
GDSC001790020200.txt,Chicago McCline,location,1
GDSC001790020200.txt,Charleston Noruen,location,1
GDSC001790020200.txt,L.A. Delluas,location,1
GDSC001790020200.txt,Brooklyn Graves,location,1
GDSC001790020200.txt,Cleveland Cook,location,1
GDSC001790020200.txt,Richmond Tucker,location,1
GDSC001790020200.txt,Newark Nicholson,location,1
GDSC001790020200.txt,Greenville Moses,location,1
GDSC001790020200.txt,Lancaster Boots,location,1
GDSC001790020200.txt,Atty. Florynce,location,1
GDSC001790020200.txt,Chicago,location,4
GDSC001790020200.txt,Doddsville,location,3
GDSC001790020200.txt,Miss Lois,location,1
GDSC001790020200.txt,San Francisco Granger,location,1
GDSC001790020200.txt,Cleveland Gunn,location,1
GDSC001790020200.txt,N.Y. Wynn,location,1
GDSC001790020200.txt,Detroit Minnis,location,1
GDSC001790020200.txt,Kansas City NEBRASKA Danner,location,1
GDSC001790020200.txt,New Haven DELAWARE Brown,location,1
GDSC001790020200.txt,Georgia,location,1
GDSC001790020200.txt,Mayersville,location,3
GDSC001790020200.txt,Detroit Terry,location,1
GDSC001790020200.txt,Brooklyn Harding,location,1
GDSC001790020200.txt,Phoenix Maynard,location,1
GDSC001790020200.txt,N.Y. NORTH CAROLINA Fuller,location,1
GDSC001790020200.txt,James Street Ruleville,location,1
GDSC001790020200.txt,Chicago Rayner,location,1
GDSC001790020200.txt,Atlanta King,location,1
GDSC001790020200.txt,Harrisburg Huiae,location,1
GDSC001790020200.txt,Detroit Tappes,location,2
GDSC001790020200.txt,River Rouge Green,location,1
GDSC001790020200.txt,East,location,1
GDSC001790020200.txt,Highland Pa Pierce,location,1
GDSC001790020200.txt,Chicago Hayes,location,1
GDSC001790020200.txt,Peoria McSveen,location,1
GDSC001790020200.txt,Fayetteville OHIO Bowen,location,1
GDSC001790020200.txt,Baltimore Chandler,location,1
GDSC001790020200.txt,Lake Chas,location,1
GDSC001790020200.txt,L.A. Washington,location,1
GDSC001790020200.txt,Virginia,location,1
GDSC001790020200.txt,N.Y. Bearden,location,1
GDSC001790020200.txt,Denver Poole,location,1
GDSC001790020200.txt,Yazoo County,location,1
GDSC001790020200.txt,South Boston Thornton,location,1
GDSC001790020200.txt,Plainfield Thompson,location,1
GDSC001790020200.txt,Durham Gadsden,location,1
GDSC001790020200.txt,Jordan,location,1
GDSC001790020200.txt,Springfield,location,1
GDSC001790020200.txt,Seattle Maxey,location,1
GDSC001790020200.txt,N.Y. Jones,location,1
GDSC001790020200.txt,Pontiac Casey,location,1
GDSC001790020200.txt,South Boston Sugg,location,1
GDSC001790020200.txt,Brooklyn Lewis,location,1
GDSC001790020200.txt,Detroit Goodwin,location,1
GDSC001790020200.txt,Church Street Belzoni,location,1
GDSC001790020200.txt,Detroit MICHIGAN,location,1
GDSC001790020200.txt,Chicago Gavin,location,1
GDSC001790020200.txt,Harrisburg Brown,location,1
GDSC001790020200.txt,Atlanta Brown,location,2
GDSC001790020200.txt,Atty. H.J.,location,1
GDSC001790020200.txt,Knoxville Sugarmon,location,1
GDSC001790020200.txt,Atlanta Young,location,1
GDSC001790020200.txt,Atlanta Williams,location,1
GDSC001790020200.txt,Baltimore Templeton,location,1
GDSC001790020200.txt,Lancaster Buford,location,1
GDSC001790020200.txt,Salisbury Orsot,location,1
GDSC001790020200.txt,East Lafayette Street Ruleville,location,1
GDSC001790020200.txt,Detroit,location,4
GDSC001790020200.txt,N.Y. King,location,1
GDSC001790020200.txt,Detroit Watson,location,1
GDSC001790020200.txt,Towanda,location,1
GDSC001790020200.txt,Mra,location,1
GDSC001790020200.txt,Isola,location,8
GDSC001790020200.txt,Washington D.C.,location,2
GDSC001790020200.txt,Lancaster X,location,1
GDSC001790020200.txt,Pontiac Prince,location,1
GDSC001790020200.txt,N.Y. Chisolm,location,1
GDSC001790020200.txt,Palo Alto Gibbs,location,1
GDSC001790020200.txt,Chicago McDade,location,1
GDSC001790020200.txt,Dover FLORIDA Hill,location,1
GDSC001790020200.txt,Beverly Hills,location,1
GDSC001790020200.txt,Chicago Jackson,location,2
GDSC001790020200.txt,Annandale WASHINGTON Gayton,location,1
GDSC001790020200.txt,Detroit Boaeman,location,1
GDSC001790020200.txt,N.Y. Bragg,location,1
GDSC001790020200.txt,Little Rock Miller,location,1
GDSC001790020200.txt,CAROLINA Caiicutt,location,1
GDSC001790020200.txt,N.Y. Shields,location,1
GDSC001790020200.txt,Reden Street Ruleville,location,1
GDSC001790020200.txt,Hamilton Street,location,2
GDSC001790020200.txt,St. Louis Washington,location,1
GDSC001790020200.txt,Detroit Nowell,location,1
GDSC001790020200.txt,Newark Woodruff,location,1
GDSC001790020200.txt,Portland,location,1
GDSC001790020200.txt,Nashville Mickle,location,1
GDSC001790020200.txt,S. Front Street Ruleville,location,1
GDSC001790020200.txt,Newark Leach,location,1
GDSC001790020200.txt,Lancaster Kenney,location,1
GDSC001790039800.txt,White House,location,1
GDSC001790039800.txt,Mississippi,location,2
GDSC001790039800.txt,Palm St. NW Minneapolis,location,1
GDSC001790039800.txt,Arlington,location,1
GDSC001790039800.txt,Minnesota,location,3
GDSC001790039800.txt,Virginia,location,5
GDSC001790039800.txt,Connecticut,location,1
GDSC001790039800.txt,Medina,location,2
GDSC001790039800.txt,Wichita,location,1
GDSC001790039800.txt,Qua Street Washington,location,1
GDSC001790039800.txt,Indiana,location,2
GDSC001790039800.txt,Maryland,location,1
GDSC001790039800.txt,Pennsylvania Avenue,location,7
GDSC001790039800.txt,Pennsylvania Avenue NW Washington,location,1
GDSC001790039800.txt,Indianapolis,location,1
GDSC001790039800.txt,Allooz Terrace Green Bay,location,1
GDSC001790039800.txt,Huntsville,location,2
GDSC001790039800.txt,New York City,location,27
GDSC001790039800.txt,Claremont,location,1
GDSC001790039800.txt,UAW,location,1
GDSC001790039800.txt,United States of America,location,1
GDSC001790039800.txt,Albuquerque,location,2
GDSC001790039800.txt,Chesterfield Blvd.,location,1
GDSC001790039800.txt,Simpson Drive Framingham,location,1
GDSC001790039800.txt,East Market Indianapolis,location,1
GDSC001790039800.txt,28th Dist.,location,1
GDSC001790039800.txt,California,location,6
GDSC001790039800.txt,Massachusetts,location,2
GDSC001790039800.txt,Los Angeles,location,6
GDSC001790039800.txt,Oriole Lane Los Angeles,location,1
GDSC001790039800.txt,Rulevllle,location,1
GDSC001790039800.txt,Atlanta,location,2
GDSC001790039800.txt,Goergia,location,1
GDSC001790039800.txt,West Virginia,location,2
GDSC001790039800.txt,Houston Convention,location,1
GDSC001790039800.txt,Ark.,location,2
GDSC001790039800.txt,Georgia,location,1
GDSC001790039800.txt,Norfolk,location,2
GDSC001790039800.txt,San Jose,location,1
GDSC001790039800.txt,Michigan,location,5
GDSC001790039800.txt,Miami,location,2
GDSC001790039800.txt,Little Rock,location,1
GDSC001790039800.txt,New York City City,location,10
GDSC001790039800.txt,Florida,location,4
GDSC001790039800.txt,Detroit,location,3
GDSC001790039800.txt,North Korea,location,1
GDSC001790039800.txt,Wisconsin,location,4
GDSC001790039800.txt,Ozark Little Rock,location,1
GDSC001790039800.txt,Longworth Bldg.,location,1
GDSC001790039800.txt,Charleston,location,1
GDSC001790039800.txt,Alabama,location,1
GDSC001790039800.txt,Austin,location,2
GDSC001790039800.txt,South,location,1
GDSC001790039800.txt,Washington D.C.,location,34
GDSC001790039800.txt,Charlotte,location,1
GDSC001790039800.txt,Madison,location,1
GDSC001790039800.txt,Grandville Detroit,location,1
GDSC001790039800.txt,Barberry Lane Charleston,location,1
GDSC001790039800.txt,Boston,location,1
GDSC001790039800.txt,Capitol Hill,location,2
GDSC001790039800.txt,Washington,location,31
GDSC001790039800.txt,Annandale,location,1
GDSC001790039800.txt,Minneapolis,location,1
GDSC001790039800.txt,Massachusetts Ave. NW Washington,location,1
GDSC001790039800.txt,Framingham,location,1
GDSC001790039800.txt,Texas,location,2
GDSC001790039800.txt,Ind,location,1
GDSC001790039800.txt,Western Europe,location,1
GDSC001790039800.txt,Ruleville,location,1
GDSC001790039800.txt,Aurora,location,1
GDSC001790039800.txt,Northwest Washington,location,4
GDSC001790039800.txt,Northwest,location,4
GDSC001790049200.txt,Hemingway Drive Nashville,location,1
GDSC001790049200.txt,Mississippi,location,1
GDSC001790049200.txt,Mow York,location,1
GDSC001790049200.txt,Glendale Road Harrison,location,1
GDSC001790049200.txt,Chicago,location,3
GDSC001790049200.txt,New Jersey,location,1
GDSC001790049200.txt,New York City,location,2
GDSC001790049200.txt,Misourri,location,1
GDSC001790049200.txt,Lake,location,1
GDSC001790049200.txt,Kentucky,location,1
GDSC001790049200.txt,St. Louisville,location,1
GDSC001790049200.txt,San Anselmo,location,1
GDSC001790049200.txt,Tennessee,location,1
GDSC001790049200.txt,California,location,3
GDSC001790049200.txt,Ohio,location,1
GDSC001790049200.txt,Abott Avenue South Minneapolis,location,1
GDSC001790049200.txt,Palm Avsnuo Riodley,location,1
GDSC001790038500.txt,Saigon,location,7
GDSC001790038500.txt,Mississippi,location,12
GDSC001790038500.txt,Siam,location,1
GDSC001790038500.txt,Chicago,location,1
GDSC001790038500.txt,South,location,1
GDSC001790038500.txt,India,location,1
GDSC001790038500.txt,Hanoi,location,5
GDSC001790038500.txt,Minnesota,location,1
GDSC001790038500.txt,Asia,location,8
GDSC001790038500.txt,Nurenberg,location,4
GDSC001790038500.txt,Grand Central Station,location,1
GDSC001790038500.txt,Maryland,location,1
GDSC001790038500.txt,Meridian,location,1
GDSC001790038500.txt,Texas,location,2
GDSC001790038500.txt,South Vietnam,location,4
GDSC001790038500.txt,Walsh Building,location,1
GDSC001790038500.txt,New Republic,location,6
GDSC001790038500.txt,New York City,location,17
GDSC001790038500.txt,Moscow,location,1
GDSC001790038500.txt,Stewart Avenue,location,4
GDSC001790038500.txt,United States of America,location,30
GDSC001790038500.txt,Southeast Asia,location,2
GDSC001790038500.txt,Victoria,location,2
GDSC001790038500.txt,Pennsylvania,location,1
GDSC001790038500.txt,United Sates of America,location,2
GDSC001790038500.txt,California,location,3
GDSC001790038500.txt,Le Monde,location,2
GDSC001790038500.txt,Los Angeles,location,2
GDSC001790038500.txt,Stewart Avenue Ithaca,location,3
GDSC001790038500.txt,Hong Kong,location,2
GDSC001790038500.txt,Wilkinson County,location,1
GDSC001790038500.txt,Miami Beach,location,1
GDSC001790038500.txt,Neshoba County,location,1
GDSC001790038500.txt,Ramparts,location,1
GDSC001790038500.txt,Princeton,location,1
GDSC001790038500.txt,Miami,location,1
GDSC001790038500.txt,Tie Plant,location,1
GDSC001790038500.txt,New England,location,1
GDSC001790038500.txt,Florida,location,3
GDSC001790038500.txt,Washington,location,6
GDSC001790038500.txt,Vietnam,location,74
GDSC001790038500.txt,Cambodia,location,2
GDSC001790038500.txt,Thailand,location,4
GDSC001790038500.txt,Uhited States,location,1
GDSC001790038500.txt,Grenada,location,1
GDSC001790038500.txt,Alabama,location,3
GDSC001790038500.txt,Baltimore,location,1
GDSC001790038500.txt,Latin America,location,1
GDSC001790038500.txt,Washington D.C.,location,1
GDSC001790038500.txt,West Point,location,1
GDSC001790038500.txt,Cincinnati,location,1
GDSC001790038500.txt,New Jersey,location,2
GDSC001790038500.txt,Grindstone Island,location,1
GDSC001790038500.txt,4 County City,location,1
GDSC001790038500.txt,Africa,location,1
GDSC001790038500.txt,South America,location,1
GDSC001790038500.txt,New Capitol Jackson,location,1
GDSC001790038500.txt,Hamilton Street,location,1
GDSC001790038500.txt,H.S.,location,2
GDSC001790038500.txt,Philadel phia,location,1
GDSC001790038500.txt,R.S.,location,2
GDSC001790038500.txt,Ithaca,location,7
GDSC001790038500.txt,Maine,location,1
GDSC001790060100.txt,Mississippi,location,3
GDSC001790060100.txt,Handdeap,location,1
GDSC001790060100.txt,Chicago,location,1
GDSC001790060100.txt,Washington,location,2
GDSC001790060100.txt,Broadway Logan,location,1
GDSC001790060100.txt,McEChaney Little Rock Baptist Chunch Gulfipont,location,1
GDSC001790060100.txt,Denver,location,1
GDSC001790060100.txt,Illinois,location,1
GDSC001790060100.txt,North Carolina,location,1
GDSC001790060100.txt,Tupelo,location,1
GDSC001790060100.txt,JackAon County Citizena,location,1
GDSC001790060100.txt,San Francisco,location,1
GDSC001790060100.txt,Manhattan,location,1
GDSC001790060100.txt,Texas,location,2
GDSC001790060100.txt,Omaha,location,1
GDSC001790060100.txt,Westheimer Road Mohawk,location,1
GDSC001790060100.txt,Indianapolis,location,1
GDSC001790060100.txt,Wisconsin,location,1
GDSC001790060100.txt,Tuptlo Wilt Bacon Tchula,location,1
GDSC001790060100.txt,Pittsburgh,location,1
GDSC001790060100.txt,New York City,location,4
GDSC001790060100.txt,Michigan,location,1
GDSC001790060100.txt,Dallas,location,1
GDSC001790060100.txt,Harrisburg,location,1
GDSC001790060100.txt,Brooklyn,location,1
GDSC001790060100.txt,California,location,1
GDSC001790060100.txt,Massachusetts,location,1
GDSC001790060100.txt,Honolulu,location,1
GDSC001790060100.txt,St. Clair,location,1
GDSC001790060100.txt,Atlanta,location,3
GDSC001790060100.txt,Biloxi,location,1
GDSC001790060100.txt,Holly Springs,location,1
GDSC001790060100.txt,Goergia,location,1
GDSC001790060100.txt,St. Louis,location,1
GDSC001790060100.txt,Georgia,location,1
GDSC001790060100.txt,Los Angeles,location,2
GDSC001790060100.txt,Houston,location,1
GDSC001790060100.txt,Pennsylvania,location,2
GDSC001790060100.txt,Anchorage,location,1
GDSC001790060100.txt,Kaplolanl Blvd,location,1
GDSC001790060100.txt,New York City City,location,1
GDSC001790060100.txt,Alaska,location,1
GDSC001790060100.txt,Detroit,location,1
GDSC001790060100.txt,Hawaii,location,1
GDSC001790060100.txt,Nebraska,location,1
GDSC001790060100.txt,Memphis,location,1
GDSC001790060100.txt,Bronx,location,1
GDSC001790060100.txt,Ohio,location,1
GDSC001790060100.txt,Alabama,location,1
GDSC001790060100.txt,Springfield Ave Summitt,location,1
GDSC001790060100.txt,Buffalo,location,1
GDSC001790060100.txt,Washington D.C.,location,4
GDSC001790060100.txt,Charlotte,location,1
GDSC001790060100.txt,Kansas City,location,1
GDSC001790060100.txt,Seattle,location,1
GDSC001790060100.txt,Cincinnati,location,1
GDSC001790060100.txt,HanniAon County Gulfipont,location,1
GDSC001790060100.txt,Richmond NYC CEDAR RAPIDS,location,1
GDSC001790060100.txt,Jackson County Citizeni,location,1
GDSC001790060100.txt,New Jersey,location,1
GDSC001790060100.txt,Boston,location,1
GDSC001790060100.txt,Misourri,location,1
GDSC001790060100.txt,Aknon,location,1
GDSC001790060100.txt,MINN.,location,1
GDSC001790060100.txt,Minneapolis,location,1
GDSC001790060100.txt,Philadelphia,location,1
GDSC001790060100.txt,New Orleans,location,1
GDSC001790060100.txt,Cleveland,location,1
GDSC001790060100.txt,Milwaukee,location,1
GDSC001790060100.txt,Cleveland St. Broadway,location,1
GDSC001790060100.txt,Queens,location,1
GDSC001790060100.txt,VIRECTORS Johnny Haiti,location,1
GDSC001790060100.txt,Northwest,location,1
GDSC001790060100.txt,Washington Cathedral,location,1
GDSC001790060100.txt,Byron Street,location,1
GDSC001790060100.txt,Israel,location,1
GDSC001790060100.txt,Chicago,location,1
GDSC001790060100.txt,Washington,location,1
GDSC001790060100.txt,Mississippi,location,7
GDSC001790060100.txt,Illinois,location,1
GDSC001790060100.txt,Ruleville Cea,location,1
GDSC001790060100.txt,Cleveland,location,1
GDSC001790060100.txt,Clarksdale,location,1
GDSC001790060100.txt,Ruleville,location,1
GDSC001790060100.txt,Mississippi,location,16
GDSC001790060100.txt,White,location,1
GDSC001790060100.txt,Gulf,location,1
GDSC001790060100.txt,Holly Springs,location,1
GDSC001790060100.txt,S. W. Washington,location,2
GDSC001790060100.txt,Washington,location,3
GDSC001790060100.txt,South Lamar,location,1
GDSC001790060100.txt,United States of America,location,2
GDSC001790060100.txt,Greenville,location,4
GDSC001790060100.txt,Virginia,location,1
GDSC001790060100.txt,lssaquena County,location,1
GDSC001790060100.txt,Citizenship Grant,location,1
GDSC001790060100.txt,Cleveland,location,1
GDSC001790060100.txt,Oxford,location,1
GDSC001790060100.txt,Gulf Coast,location,1
GDSC001790060100.txt,Biloxi,location,3
GDSC001790060100.txt,Indianola,location,1
GDSC001790060100.txt,Maryland,location,1
GDSC001790060100.txt,Maryland Avenue,location,2
GDSC001790060100.txt,Mississippi,location,27
GDSC001790060100.txt,Pascagoula,location,1
GDSC001790060100.txt,W.G,location,1
GDSC001790060100.txt,Sunflower County,location,1
GDSC001790060100.txt,Porreat,location,1
GDSC001790060100.txt,Porrest County,location,3
GDSC001790060100.txt,United States of America,location,8
GDSC001790060100.txt,Natchez,location,1
GDSC001790060100.txt,Forrest County,location,10
GDSC001790060100.txt,H. W. Herring CITY,location,1
GDSC001790060100.txt,Viet Ham,location,1
GDSC001790060100.txt,Laurel,location,1
GDSC001790060100.txt,Indianola,location,1
GDSC001790060100.txt,5th District,location,1
GDSC001790060100.txt,Hattiesburg,location,11
GDSC001790060100.txt,Town,location,1
GDSC001790060100.txt,Torrey,location,4
GDSC001790060100.txt,Mississippi,location,14
GDSC001790060100.txt,River,location,2
GDSC001790060100.txt,Jackson,location,1
GDSC001790060100.txt,Capitol,location,1
GDSC001790060100.txt,Sunflower County,location,3
GDSC001790060100.txt,Southwest,location,2
GDSC001790060100.txt,New York City,location,2
GDSC001790060100.txt,Fifth Ave.,location,1
GDSC001790060100.txt,Torrey Street,location,3
GDSC001790060100.txt,County,location,1
GDSC001790060100.txt,Sunflower River,location,2
GDSC001790060100.txt,Inileflelo,location,1
GDSC001790060100.txt,South,location,3
GDSC001790060100.txt,ESQ.,location,1
GDSC001790060100.txt,Mississippi,location,13
GDSC001790060100.txt,Gulfport,location,1
GDSC001790060100.txt,Jackson,location,1
GDSC001790060100.txt,Carthage,location,1
GDSC001790060100.txt,Oklahoma,location,1
GDSC001790060100.txt,Greenville,location,1
GDSC001790060100.txt,Yazoo City,location,1
GDSC001790060100.txt,Pike County,location,1
GDSC001790060100.txt,City Hall,location,1
GDSC001790060100.txt,Tougaloo,location,1
GDSC001790060100.txt,Bicksburg,location,1
GDSC001790060100.txt,J.P.,location,1
GDSC001790060100.txt,United States of America,location,4
GDSC001790060100.txt,Grenada,location,2
GDSC001790060100.txt,Quitman County,location,1
GDSC001790060100.txt,Waveland,location,1
GDSC001790060100.txt,Fourth District of Rankin County,location,1
GDSC001790060100.txt,Biloxi,location,1
GDSC001790060100.txt,Pascagoula,location,1
GDSC001790060100.txt,Corinth,location,1
GDSC001790060100.txt,Philadelphia,location,1
GDSC001790060100.txt,Rosedale,location,1
GDSC001790060100.txt,Natchez,location,1
GDSC001790060100.txt,Charleston,location,1
GDSC001790060100.txt,Harrison County,location,2
GDSC001790060100.txt,Bay St. Louis,location,1
GDSC001790060100.txt,Tallahatchie County,location,1
GDSC001790060100.txt,Clarksdale,location,1
GDSC001790060100.txt,Oenwal,location,1
GDSC001790060100.txt,Tupelo,location,2
GDSC001790060100.txt,Webster County,location,1
GDSC001790060100.txt,Indianola,location,1
GDSC001790060100.txt,Shannon,location,1
GDSC001790060100.txt,Hattiesburg,location,1
GDSC001790060100.txt,Mississippi,location,4
GDSC001790060100.txt,Capri Drive Spring Valley,location,1
GDSC001790060100.txt,North Highland Avenue Lansdowne,location,1
GDSC001790060100.txt,New York City,location,1
GDSC001790060100.txt,Michigan,location,1
GDSC001790060100.txt,Clayton Street San Francisco,location,1
GDSC001790060100.txt,Washington,location,1
GDSC001790060100.txt,California,location,1
GDSC001790060100.txt,Robertson Road West Orange,location,1
GDSC001790060100.txt,N. Summit Avenue Milwaukee,location,1
GDSC001790060100.txt,Windsor Band Sfcglewand,location,1
GDSC001790060100.txt,Forest Park Avenue Larohaont,location,1
GDSC001790060100.txt,White House,location,1
GDSC001790060100.txt,Mississippi,location,116
GDSC001790060100.txt,Illinois,location,2
GDSC001790060100.txt,Newark,location,1
GDSC001790060100.txt,Middle East,location,1
GDSC001790060100.txt,Louisiana,location,3
GDSC001790060100.txt,Texas,location,1
GDSC001790060100.txt,Columbia,location,1
GDSC001790060100.txt,New York City Time,location,1
GDSC001790060100.txt,Mississippi Delta,location,1
GDSC001790060100.txt,Third World,location,4
GDSC001790060100.txt,Kidnaping PASCAGOULA,location,1
GDSC001790060100.txt,Dominica,location,1
GDSC001790060100.txt,Greenwood,location,2
GDSC001790060100.txt,Lownde,location,1
GDSC001790060100.txt,Pascagoula,location,2
GDSC001790060100.txt,New York City City,location,1
GDSC001790060100.txt,Lexington,location,2
GDSC001790060100.txt,Black Belt,location,2
GDSC001790060100.txt,Holmes County,location,1
GDSC001790060100.txt,Doddsville Plantation,location,1
GDSC001790060100.txt,Harlem,location,1
GDSC001790060100.txt,New Jersey,location,4
GDSC001790060100.txt,S. House,location,1
GDSC001790060100.txt,Washington,location,4
GDSC001790060100.txt,Forrest County,location,1
GDSC001790060100.txt,Broadway,location,1
GDSC001790060100.txt,Lowndes,location,1
GDSC001790060100.txt,Indianola,location,2
GDSC001790060100.txt,Jackson,location,4
GDSC001790060100.txt,Frankfort,location,1
GDSC001790060100.txt,British Missile Ship Hire CHARLESTON,location,1
GDSC001790060100.txt,Liberties Union,location,1
GDSC001790060100.txt,District Court SUNFLOWER CITY,location,1
GDSC001790060100.txt,Tougaloo,location,1
GDSC001790060100.txt,Broadway Louisville,location,1
GDSC001790060100.txt,Dorchester County,location,1
GDSC001790060100.txt,New York City,location,9
GDSC001790060100.txt,Michigan,location,1
GDSC001790060100.txt,United States of America,location,22
GDSC001790060100.txt,Los Angeles,location,2
GDSC001790060100.txt,Beaufort,location,1
GDSC001790060100.txt,Fort Langley,location,1
GDSC001790060100.txt,Sunflower County,location,6
GDSC001790060100.txt,Vietnam,location,4
GDSC001790060100.txt,Bronx,location,1
GDSC001790060100.txt,West Point,location,3
GDSC001790060100.txt,Atlantic City,location,3
GDSC001790060100.txt,South America,location,2
GDSC001790060100.txt,District of Columbia,location,2
GDSC001790060100.txt,Japan,location,1
GDSC001790060100.txt,Clarksdale,location,1
GDSC001790060100.txt,Tougaloooiijfiss,location,1
GDSC001790060100.txt,Greenville,location,6
GDSC001790060100.txt,Yazoo City,location,1
